id,name,lat,lon,postal_code
4101924794,María Jose Veiga Gonzalez,42.1098276,-7.757771,32692
4101924795,María Josefa Blanco Ferreiro,41.9971775,-7.751999,32634
4101924796,María Josefa Fernández Arribas,42.8770863,-8.5422891,15703
4101924798,María Josefa Nartallo García,42.5838754,-8.7417552,36619
4101924799,María Josefa Pose Rodríguez,43.067555,-8.728346,15848
4101924800,María Josefa Romero Limia,41.9480818,-7.4948121,32618
4101924801,María Josefa Álvarez Gonzalez,42.336807,-7.867166,32001
4101924802,María Josefina González Rodríguez,42.931531,-8.766043,15863
4101924803,María Julia González Ríos,42.2342068,-8.7064884,36206
4101924804,María Loreto Iglesias Mariñas,42.4466172,-8.6214314,36162
4101924806,María Lourdes Begoña Grande Estévez,42.1127518,-8.3085358,36430
4101924807,María Lourdes Blanco Labrador,42.2782856,-7.7500921,32111
4101924808,Farmacia Castelao Sola,42.4931564,-8.8653742,36980
4101924809,Farmacia Frade,42.8785403,-8.5414269,15703
4101924810,Farmacia María Lourdes Lopez Lerma Casas,42.4323001,-8.7074451,36993
4101924811,María Lourdes Mariño Fraga,42.4297121,-8.6394749,36001
4101924812,María Lourdes Ocampo Figueiral,42.2341474,-8.71127,36204
4101924813,María Lourdes Pérez Astray,43.1478815,-8.9630928,15150
4101924814,María Lourdes Álvarez Fernández,42.4153432,-6.9871596,32300
4101924817,Pharmacy 4101924817,42.9549487,-9.1887495,15270
4101924818,María Luisa Mercedes Laherran Gonzalez,42.3342111,-7.8584709,32005
4101924819,María Luisa Pérez Lozano,43.2017412,-7.2048285,27245
4101924820,María Luisa Raluy Rodríguez,42.1806096,-7.1128097,32550
4101924821,Farmacia Mª Luisa Devesa Oro,42.9160932,-8.0162666,15800
4101924822,María Luz Prieto Fernández,42.2283207,-8.7292152,36203
4101924823,Farmacia Mera,42.8966901,-8.529581,15705
4101924824,María Mar Ferreiro González,42.7158861,-7.760584,27550
4101924825,María Mayán Barreiro,42.7261233,-9.0050287,15970
4101924826,María Mercedes Bosquet Herrero,42.3553624,-7.8841058,32001
4101924827,María Mercedes Fraga Sampedro,43.685755,-7.851904,15330
4101924828,María Mercedes González Casal,42.0575436,-8.5700663,36460
4101924829,María Mercedes Iglesias Álvarez,42.220269,-8.724286,36210
4101924832,María Milagros Asorey Daviña,43.0094526,-7.5493239,27002
4101924833,María Milagros Bao Mahia,42.9386,-8.99334,15258
4101924834,María Milagros Montero Valeiras,42.3513686,-7.8657589,32001
4101924835,María Milagros Ogando Rodríguez,42.3919745,-7.4701775,32765
4101924836,Pereiro,43.3532322,-8.396323,15006
4101924837,María Nieves Gabriel Álvarez,42.2431272,-8.7064855,36207
4101924841,María Oliva Zuñiga Rodríguez,42.2329871,-8.7188249,36203
4101924842,María Olivia Donado Campos,42.7506583,-8.3952853,36685
4101924843,Farmacia Santiso,42.8449004,-8.0405708,15808
4101924844,María Paz Abril Gómez,42.4270325,-8.6342315,36004
4101924845,María Paz García Nuñez,43.0337986,-8.8086055,15840
4101924846,María Paz Movilla Mirelis,43.031763,-8.809669,15840
4101924848,María Pereira Rama,42.25712,-8.138943,32224
4101924849,María Pilar Bueno Somoza,42.1939613,-8.7775527,36331
4101924850,María Pilar Ferro Gorís,42.7947292,-8.238445,36582
4101924851,María Pilar Franco Núñez,42.8414077,-7.4978422,27363
4101924852,María Pilar Goyanes López,42.678462,-7.648609,27543
4101924854,María Pilar Martín García,42.4283345,-8.638627,36002
4101924855,María Pilar Martínez Villamarin,42.2368531,-8.7224986,36202
4101924856,María Pilar Monica Penas Ares,42.4249555,-8.6369387,36003
4101924857,María Pilar Morgade Santos,42.3544112,-7.865196,32001
4101924858,Farmacia Otero Esteban,43.6612777,-8.0558292,15350
4101924859,María Pilar Rodríguez Martínez,42.5973164,-8.7660168,36600
4101924860,María Pilar Rodríguez Miralles,42.1700044,-8.6274518,36419
4101924861,María Pilar Salgueiro Fernández,42.257512,-8.215433,32411
4101924862,María Pérez-Carro Ríos,43.1421356,-7.4929098,27269
4101924863,María Rita Pereira Lima,42.2831244,-8.6090497,36800
4101924864,María Rocío Vázquez Rodríguez,42.3426546,-7.8712373,32002
4101924865,María Rogero Ayllón,42.074707,-8.621565,36720
4101924866,María Rosa Carballal Estevez,42.389374,-8.5018061,36820
4101924867,María Rosario Casares Dorribo,42.2420468,-7.8267538,32690
4101924869,María Rosario Santamaría Aguirre,42.4290462,-8.0789987,32500
4101924871,María Seoane Pérez,42.4455172,-8.6377544,36005
4101924873,María Soledad Ferro García,42.8799296,-8.5335328,15703
4101924874,María Soledad Gonzalez Silva,42.29082,-8.593089,36818
4101924875,Pharmacy 4101924875,43.3177396,-8.4894539,15141
4101924876,María Soledad Rodríguez Garrido,42.0628302,-7.7251881,32630
4101924877,María Soledad Romero Hermo,42.792732,-8.98236,15240
4101924878,María Teresa Alen de la Torre,42.1442379,-8.8206501,36340
4101924879,María Teresa Blanco Pérez,42.9067606,-8.9535804,15256
4101924880,María Teresa Dominguez Paz,41.957037,-7.974131,32880
4101924882,María Teresa Estevez Martínez,42.2447377,-8.7039775,36207
4101924883,María Teresa García Peña,42.2430733,-8.6966395,36207
4101924884,María Teresa Gómez Tedin,43.3652031,-8.4052348,15004
4101924885,María Teresa Hermida Domínguez,42.2346174,-8.7313039,36202
4101924886,María Teresa Iglesias Lores,42.4288008,-8.6444743,36001
4101924887,María Teresa Jesus Rodríguez Rodríguez,42.352824,-7.870449,32001
4101924888,María Teresa López Eimil,42.8672939,-7.446633,27360
4101925491,Farmacia Navia 28,42.2091653,-8.7571804,36212
4101925493,María Teresa Ríos de Diego,43.346854,-8.2065646,15630
4101925494,Farmacia Peruleiro 4,43.3673306,-8.4211642,15011
4101925495,María Teresa Valdés Valandro,42.590487,-8.767964,36600
4101925496,María Teresa Vieitez Rodríguez,42.2236972,-8.7489267,36208
4101925499,María Trinidad Martínez Casares,42.2042082,-8.685056,36214
4101925500,María Victoria Pérez Landeiro,42.2840672,-8.7350316,36950
4101925502,María de Las Nieves Fernández Nartallo,43.0142699,-7.5651258,27004
4101925503,María de Los Dolores Torres Ayaso,42.050061,-8.658615,36713
4101925504,María de la Encarnación García-Montón Pulido,42.8608672,-8.5648293,15899
4101925505,María del Caliz Garrido Gutierrez,43.162518,-7.8382053,27380
4101925507,Farmacia Alicia González Fernández,42.737468,-8.652403,15900
4101925508,María do Carme Carballal Veiga,42.4313045,-8.8541503,36960
4101925510,Farmacia Codesido,42.870175,-8.533848,15702
4101925511,María del Carmen Estevan Seijo,42.0878219,-8.4148947,36440
4101925513,María del Carmen Gago Santin,42.231728,-8.717304,36204
4101925514,María del Carmen García Gallego,43.288394,-8.389929,15189
4101925517,María del Carmen Gonzalez Mielgo,43.4274854,-8.2441571,15624
4101925518,María del Carmen Gonzalez Santalices,42.3422035,-7.8522207,32004
4101925519,Pharmacy 4101925519,43.1298744,-7.3529698,27270
4101925520,María del Carmen Gómez Villalobos,43.219456,-9.0054068,15117
4101925522,María del Carmen Martínez Villar,43.4828412,-8.2356735,15402
4101925523,María del Carmen Mouriño Gallego,43.6696349,-7.9060991,15340
4101925525,María del Carmen Outeda Chantada,42.3255529,-8.7861985,36930
4101925526,María del Carmen Pardo Diaz,42.011881,-8.737104,36740
4101925527,María del Carmen Pazo Diz,42.046801,-8.645554,36700
4101925528,María del Carmen Pereira Lorenzo,42.1780475,-8.7218927,36314
4101925529,María del Carmen Revellado García,42.4302104,-8.6509883,36001
4101925532,María del Carmen Vila Santiso,42.7309671,-8.6708812,15916
4101925533,María del Carmen Viv Seoane Sánchez,42.516253,-8.808935,36634
4101925534,María del Carmen de Prado Orban,42.2323986,-8.6961333,36205
4101925535,María del Carmen de la Fuente Fortes,42.1612138,-7.6091909,32702
4101925536,María del Mar Emilia Duran García,42.5861092,-8.7868414,36611
4101925537,María del Mar Gonzalez García,42.222134,-8.718909,36204
4101925538,Farmacia Lestedo,42.7986235,-8.4709574,15881
4101925539,María del Pilar Cristin Mariño,43.0761391,-8.4106062,15680
4101925540,María del Pilar Diéguez Gutiérrez,41.9755156,-7.2822022,32611
4101925541,María del Pilar Gómez Antelo,42.9606956,-8.7586721,15863
4101925542,María del Pilar Jardón Vázquez,42.2047867,-7.7372335,32670
4101925543,María del Pilar Loperena de Saa,42.111272,-8.819388,36393
4101925544,María del Pilar Martínez Rodríguez,42.3132621,-7.9499557,32930
4101925545,Farmacia La Riva,42.8736026,-8.5525998,15706
4101925546,María del Pilar Pérez Lafuente Córdoba,42.472665,-8.480094,36856
4101925547,María del Pilar Santos Estevez,42.274252,-8.8190643,36945
4101925548,María del Pilar Seijo Paz,42.4475604,-6.9454245,32310
4101925549,María del Pilar Álvarez Gonzalez,42.2340682,-8.7233627,36203
4101925550,Francisco Javier Piñeior Bermúdez,42.339669,-8.6056273,36690
4101925551,Pharmacy 4101925551,43.3779875,-8.2009129,15619
4101925552,María del Rosario Pereiro Moscoso,42.233118,-8.7022452,36206
4101925553,María del Sagrario Dovale Ferreiro,43.3636702,-8.4086085,15004
4101925554,María Ángeles Castro Ocampo,43.5167565,-8.166936,15570
4101925556,Matilde Rita García Carrera,42.2893832,-8.1437668,32400
4101925557,Mauro Carlos Carrillo Val,42.4102043,-7.7260664,32160
4101925558,Mercedes Abellas Rosende,42.162233,-8.6370028,36419
4101925559,Mercedes Fernández Rodríguez,42.440392,-7.796198,32150
4101925560,Mercedes Iglesias Leston,42.7758098,-9.0587471,15250
4101925561,Mercedes Jover Ramos,43.0134699,-7.5602778,27001
4101925562,Farmacia DBarja,43.3672744,-8.4132696,15004
4101925563,Mercedes Rivas Gontan,42.433263,-8.655815,36005
4101925564,Farmacia Fontiñas 82,43.0109266,-7.5491265,27002
4101925565,Miguel Ángel Marañón Gómez,42.8426729,-8.9087058,15230
4101925566,Farmacia Reviejo,43.3600118,-8.405883,15005
4101925567,Miguel Angel Álvarez Soaje,42.2326669,-8.7202809,36203
4101925569,Pharmacy 4101925569,42.7987056,-9.1286855,15292
4101925570,Miguel Leston Fabeiro,42.7781018,-9.0600752,15250
4101925571,Pharmacy 4101925571,43.3744259,-8.4236329,15011
4101925572,Josefa Ferreiro Figueiras,42.7871833,-9.0048891,15290
4101925573,Farmacia Miguel Vázquez López,42.4116134,-7.8411415,32152
4101925575,Milagros Lobelos Casal,43.02853,-9.015565,15129
4101925576,Milagros Quintas Quintas,42.3462822,-7.8552017,32004
4101925577,Pharmacy 4101925577,43.29777,-7.6787918,27800
4101925578,Miriam Pérez Rivas,42.995244,-7.5546405,27002
4101925579,Pharmacy 4101925579,43.3601844,-8.4079175,15005
4101925580,Modesto González Álvarez,42.190465,-8.78821,36331
4101925581,Monica Davite Carnero,42.339378,-7.866701,32003
4101925582,Monica García Luengo Álvarez,42.2675969,-8.6715046,36320
4101925583,Montserrat Casal Porto,42.5889769,-8.590467,36660
4101925584,Pharmacy 4101925584,43.3563092,-8.4093626,15007
4101925587,Mónica Caride Domínguez,42.200315,-8.740522,36213
4101925588,Natalia Josefa Andón Saavedra,43.5273515,-7.4153318,27773
4101927190,Natividad de María García Soto,43.0129881,-7.5588985,27001
4101927191,Nieves González González,42.4167643,-6.9896572,32300
4101927193,Noa Rey Torres,43.4839419,-8.224705,15403
4101927195,Farmacia Mayo,42.7430562,-8.6570051,15900
4101927196,Norelys Julia Pérez Míguez,42.3704769,-7.2995676,32770
4101927198,Ofelia Saavedra Vázquez,42.431583,-8.649907,36002
4101927201,Óscar Penín Álvarez,42.152506,-7.9579947,32800
4101927202,Pablo García Vivanco,42.0622876,-7.7251772,32630
4101927203,Pablo Pérez Enriquez,42.2128955,-8.7399235,36210
4101927204,Farmacia A. Lago Fornos,42.1750032,-8.5051221,36860
4101927205,Pablo Santamarta Fernández,42.2370415,-8.7130761,36201
4101927206,Palmira Martínez Atan,42.825321,-8.556618,15883
4101927207,Patricia López Colmenero,42.2315648,-8.7086974,36205
4101927208,Patricia María Gonzalez-Alegre Salgado,42.4603465,-8.6536972,36157
4101927209,Patricia Sande Llovo,42.2271726,-8.7259486,36203
4101927211,Paula Suárez Díaz,42.4621822,-7.5857304,27460
4101927212,Pedro Abelenda Peña,42.2404165,-8.7003402,36207
4101927213,Pedro Jesus Michelena Miranda,43.6781879,-7.5867104,27863
4101927214,Farmacia Pemán,42.494839,-8.8651139,36980
4101927216,Pilar Concepción Rama Laguna,42.347056,-7.998602,32593
4101927217,Pharmacy 4101927217,43.3718205,-8.4029642,15003
4101927218,Farmacia P. Lema,43.1579405,-8.5650901,15186
4101927219,Pharmacy 4101927219,43.4135731,-8.1676895,15621
4101927221,Portal Martínez Soto,42.2965668,-7.8877285,32890
4101927225,Purificacion Veiga Villaverde,42.4050342,-8.6502099,36143
4101927226,Rafael Bóveda Méndez,42.227649,-8.6774694,36205
4101927228,Rafael Madriñan Choren,42.6897564,-8.4874855,36680
4101927229,Farmacia Gutiérrez del Olmo,42.8629875,-8.5418341,15702
4101927230,Ramón Iglesias Xifra,41.9906647,-8.7413076,36740
4101927231,Ramón Lestón González,42.723896,-9.005109,15970
4101927232,Ramón María Varela Barreiro,42.7771412,-8.4258019,15880
4101927233,Ramón Páez Álvarez,43.2890869,-8.6429634,15109
4101927234,Farmacia Sáez,43.361956,-8.4056157,15005
4101927235,Pharmacy 4101927235,42.9429253,-9.1918811,15130
4101927237,Ramona Martínez Lage,42.4817334,-8.8041113,36630
4101927238,Ramón Fernández Ameijeiras,42.428527,-8.631328,36004
4101927239,Ramón Mejuto Val,42.67274,-8.097284,36510
4101927240,Ramón Rodríguez Álvarez,42.151712,-8.2238917,36420
4101927241,Raquel Arenaz Peña,42.6142793,-8.7745194,36610
4101927242,Pharmacy 4101927242,43.1588488,-8.8039476,15148
4101927245,Roberto Baamonde García,43.4913396,-8.2325224,15405
4101927246,Roberto López López,42.7643774,-7.5675036,27611
4101927247,Farmacia Rodrigo Álvarez Iglesias,43.0894953,-8.5515603,15683
4101927248,Rosa Mary Gallego Gonzalez,42.2426699,-8.6999076,36207
4101927249,Rosa María Arias Gómez,42.4121176,-6.9781306,32315
4101927250,Rosa María Carballido Gago,42.3447406,-7.8801856,32002
4101927251,Rosa María Fernández Valeiras,42.7174888,-7.7631384,27550
4101927252,Rosa María Folgar Varela,42.439485,-8.642238,36005
4101927253,Rosa María Iglesias Lodeiro,42.434292,-8.847302,36990
4101927254,Rosa María Prado Casas,42.4674903,-8.2736659,32520
4101927255,Farmacia Rosa Vázquez,42.8754179,-8.5501175,15706
4101927256,Elena Álvarez Cerdeiriña,42.4545746,-7.7319108,32440
4101927257,Rosa Sierra Álvarez,42.2222234,-8.6614806,36318
4101927258,Rosa Teijeiro Vega,42.0812988,-8.496483,36450
4101927259,Pharmacy 4101927259,43.3594075,-8.4210971,15010
4101927261,Rubén Alejandro García Pérez,42.136002,-8.497294,36455
4101927263,Saleta Docampo Crecente,43.2526003,-7.4294319,27377
4101927264,Santiago Bouzón Alejandro,42.7093952,-8.6591434,36647
4101927265,Santiago García Méndez,42.7441351,-8.8777496,15216
4101927267,Santiago Ramiro Domínguez,42.6490416,-7.9499791,36530
4101927268,Pharmacy 4101927268,43.3623579,-8.4208253,15010
4101927269,Sara Gloria Boado Boado,42.441378,-8.616759,36164
4101927270,Sara González Hernández,42.3436193,-7.8586373,32004
4101927271,Sara Moure Prado,42.6681575,-9.0320924,15998
4101927272,Severino Luis Pérez Moreiras,42.190082,-8.8000101,36390
4101927273,Severino Rey Lago,42.7585661,-9.0795922,15291
4101927275,Silvia López Pérez,42.2660263,-8.6732783,36320
4101927276,Silvia Represa Veiga,43.1320125,-8.5376287,15186
4101927277,Socorro Maneiro García,42.5009473,-8.7668886,36636
4101927279,Sofía Claro Rey,42.5971979,-8.7501421,36600
4101927280,Sofía González de la Cuesta,42.235008,-8.7212836,36202
4101927282,Farmacia Álvarez Raposeiras,42.9618985,-8.7584101,15863
4101927284,Sonia Mera Rancaño,42.2126238,-8.2729666,36880
4101927285,Sonia Álvarez Ribas,42.2104513,-8.7210502,36213
4101927286,Sonsoles Nimo Sotelo,42.1400519,-8.8067062,36350
4101927287,Stella García Rey,43.7412674,-7.8690054,15360
4101927288,Susana Adrio Taracido,42.4280389,-8.6420135,36001
4101927620,Farmacia Elviña,43.347006,-8.4094032,15008
4101927628,Alberto Laffon Lage,43.3248932,-8.4407943,15190
4101927634,Alfonso Bayón Nieto,42.3320536,-7.8637926,32005
4101927645,Ana Celia Conde Lousado,42.881405,-8.5375465,15703
4101927660,Farmacia Pillado,43.0087012,-7.5594813,27004
4101927668,Ana María Roig Nadal,43.3163517,-8.3686112,15670
4101927670,Ana Prieto Nieto,43.0189536,-7.5620967,27003
4101927673,Pharmacy 4101927673,43.3040929,-8.5069933,15142
4101928289,Susana Bamonde de Espona,42.4289402,-8.6359966,36004
4101928290,Susana Cristina Rodríguez Lorenzo,42.6197978,-8.438187,36684
4101928291,Susana García Rodríguez,43.1627521,-8.6858137,15109
4101928292,Pharmacy 4101928292,43.1827157,-7.8970086,27300
4101928293,Farmacia Murguía 23,43.3682284,-8.4235766,15011
4101928294,Susana Vilar Varela,42.337451,-7.866309,32003
4101928295,Susana Yáñez Cortés,42.3451755,-7.1620448,32358
4101928296,Pharmacy 4101928296,43.407734,-8.1734871,15600
4101928297,Teresa Caamaño Barreiro,42.3398487,-8.4528593,36847
4101928298,Teresa Duarte Vázquez,43.4725246,-8.1718012,15500
4101928300,Teresa de Jesús María Álvarez Iglesias,42.9669696,-8.4418022,15888
4101928302,Farmacia A Merca,42.2220215,-7.9063178,32830
4101928303,Vanesa Regueira Prego,42.7023624,-8.6487456,36645
4101928305,Vanessa Costa Madriñán,42.8945071,-7.2489131,27680
4101928306,Vicente Jairo Álvarez Fernández,42.3068719,-7.0993883,32373
4101928308,Vicente Orjales Barge,42.220922,-8.744944,36209
4101928309,Farmacia de Oímbra,41.8868689,-7.4684211,32613
4101928310,Victoria María Iriarte Altube,43.0167418,-7.5483802,27003
4101928311,Virginia Fernández Fernández,42.3399262,-7.8693957,32002
4101928312,Wenceslao Lemos Giraldez,42.109415,-8.563489,36470
4101928313,Farmacia da Cruz,43.0102681,-7.557227,27001
4101928314,Xurxo Ferrón Vidán,42.5326278,-8.9961273,15966
4101928315,Yolanda Vilar Freire,42.536595,-8.3043655,36560
4101928316,Ángeles Roig Soler,42.323251,-8.038943,32430
4101928317,Farmacia Quintero Castro,42.8269236,-8.4886782,15893
4101929692,Antonio Torres Fernández,43.4924893,-8.2133235,15404
4101929695,Arantza Echave,43.3570597,-8.4127511,15007
4101929696,Pharmacy 4101929696,43.3638407,-8.4136932,15004
4101929700,Aurora Luis Torres,42.3318169,-7.8618496,32005
4101929734,Carlos de Castro Lorenzo,43.2979637,-8.3079841,15650
4101929740,Farmacia San Roque,43.0077099,-7.5515039,27002
4101929741,Pharmacy 4101929741,43.3546618,-8.4075816,15007
4101929751,Carolina Margarita Martínez Couto,43.2926721,-8.3421683,15660
4101929754,Pharmacy 4101929754,43.3651057,-8.411758,15004
4101930198,Pharmacy 4101930198,43.3663494,-8.4120503,15004
4101930208,Enrique García Botana,43.0240085,-7.5635672,27003
4101930228,Pharmacy 4101930228,43.3050423,-8.5087811,15142
4101930240,Gran Farmacia Central,43.0101894,-7.5558575,27001
4101930254,Gema Seco Feijoo,43.0121818,-7.5629739,27004
4101930265,Ignacio Arce Martínez,43.3526967,-8.2542297,15160
4101930268,Inés María Bragado Grela,42.8711388,-8.5600266,15706
4101930270,Irene Baña Tajes,43.223948,-8.6810697,15105
4101930276,Isabel Casanova Pin,43.3769446,-8.3974319,15002
4101930991,Farmacia María Jesús Vázquez Vázquez,43.3556174,-8.4109204,15007
4101930996,Pharmacy 4101930996,43.3524438,-8.3939793,15009
4101931000,Jimena Rico Ballester,43.3473467,-8.4453864,15008
4101931019,Farmacia Freire,43.3457429,-8.4136302,15008
4101931035,Farmacia Vite,42.8924635,-8.5412333,15704
4101931037,José Manuel Pérez Vázquez,42.2272287,-8.7014991,36205
4101931053,Pharmacy 4101931053,43.3580629,-8.4098456,15007
4101931064,Pharmacy 4101931064,43.1937196,-8.6433773,15108
4101931077,Juana Romero Senande,43.1570736,-8.871063,15149
4101931081,Julia María Gonzalez Salgado,42.963339,-7.9762354,15806
4101931088,Pharmacy 4101931088,43.3007373,-8.5055843,15142
4101931691,Pharmacy 4101931691,43.3562803,-8.3996436,15006
4101931695,Laura Tatiana de Soto Alberte,42.8817906,-8.5405718,15704
4101931719,Magdalena Martínez Celorrio,43.0211216,-7.5638141,27003
4101931728,Manuel Jose Contreras Soto,42.3976675,-8.4428998,36830
4101931729,Farmacia Jover,43.010248,-7.5586404,27001
4101931735,Manuel Rouco Mantiñán,43.3583031,-8.4042155,15006
4101931770,Marta Rodríguez Sagarra,43.0121558,-7.5656824,27004
4101931774,Farmacia Burgueño,43.3520876,-8.4012814,15009
4101931776,Farmacia Oliver,43.3536851,-8.3943627,15006
4101931890,María Belen Pérez Sánchez,43.3504193,-8.2562446,15160
4101931895,Pharmacy 4101931895,43.3626692,-8.4245451,15010
4101931897,María Carmen Armesto Pérez,43.0076288,-7.5566748,27002
4101931912,Farmacia Mª Consuelo Fernández Vidal,43.3643994,-8.418967,15010
4101931919,María Divina Irago García,43.0079077,-7.545314,27002
4101931925,Fingoi,43.0022036,-7.5538204,27002
4101931944,Farmacia Narón,43.5024857,-8.1907046,15570
4101931948,Farmacia Araujo,43.3661618,-8.4071215,15004
4101931949,Pharmacy 4101931949,43.3039559,-8.5121731,15142
4101931977,María Jesus Fraga Vila,43.018112,-7.564554,27004
4101931980,María Jesús Isla Vázquez,43.3446946,-8.4499319,15140
4101932589,María Jesus Vázquez Roqueiro,42.8866725,-8.5329767,15703
4101932651,María Micaela Inmacu Martínez Esparza,43.0161193,-7.5574167,27003
4101932673,Pharmacy 4101932673,43.1877788,-8.7405199,15147
4101932688,Pharmacy 4101932688,43.3177041,-8.6057228,15105
4101933610,María Teresa Ochoa Daviña,43.0127118,-7.5684988,27003
4101933617,María Teresa Yañez Lopez,43.0186477,-7.5597774,27003
4101933621,Pharmacy 4101933621,43.1870357,-8.7376834,15147
4101933632,María del Carmen Fandiño Fernández,42.8708836,-8.5577592,15706
4101933635,María del Carmen García Pita,43.2856681,-8.1740481,15314
4101933644,Pharmacy 4101933644,43.3733204,-8.4351331,15011
4101933688,Miguel Daniel Angel Rodríguez Dominguez,42.545793,-8.812218,36627
4101933894,Milagros Castelo Zamorano,43.6561534,-7.3580705,27880
4101933906,Montserrat Rodríguez García,43.3792782,-8.3981838,15002
4101933940,Farmacia Rascón,43.3618172,-8.4077183,15005
4101933942,Purificación Cabana Vázquez,43.3493451,-8.207476,15630
4101933947,Rafael Leyes Vence,42.8865976,-8.5156504,15707
4101933963,Farmacia Bescansa,42.8772864,-8.5451476,15705
4101933964,Pharmacy 4101933964,43.343121,-8.4151757,15008
4101933986,La Farmacia de Javi,43.3727301,-8.4239894,15011
4101935303,Farmacia Rebeca Vila,42.8723281,-8.5542766,15706
4101935324,Vanesa Termes Lis,42.2188272,-8.7452769,36209
4102811191,"Farmàcia Ferrús Muntané, Margarita",41.1541229,1.1073496,43201
4106614739,Farmacia Peñón del Santo,36.729838,-3.6953909,18690
4107248789,Rafael Martínez Olmedo,41.6380269,-4.7259382,47013
4108430192,"Farmàcia Felip Colet, M. Carme",41.1234585,1.2377094,43005
4109301975,"Farmàcia Chamarro Aguilera, Maria Rosa",41.4139071,2.201792,08020
4111188988,"Farmàcia Gomez Mundo, Marta",41.8375054,2.2819657,08553
4120640594,Antigua Farmacia Robert,41.3948108,2.1668457,08009
4120744409,Farmàcia Pietat Puigdevall i Dalmau,42.3083814,2.977419,17761
4126542063,"Farmàcia García Sanmartí, Esteve Maña",41.4027693,2.1694527,08025
4126604442,"Farmàcia Bozal de Febrer, Núria",41.4042267,2.1693893,08025
4126632902,Farmàcia Mònica González Expósito,41.3993792,2.1691422,08037
4128896891,"Farmàcia Petit Guinovart, A - Benlloch Petit, C",41.4032668,2.1658802,08037
4135999169,Farrmacia,41.220376,-4.1752541,40260
4136201106,Farmacia Souto,43.3529654,-8.391466,15006
4140028489,Farmacia del eden,37.4066292,-5.9359249,41020
4140540301,Farmàcia Puchalt,41.4329258,2.2248267,08918
4146316227,Farmacia Sanchez de la Fuente,43.5397984,-5.6654092,33206
4147216674,Farmàcia Anabel García Salmerón,41.5402195,2.4351964,08302
4147221639,"Farmàcia de la Peña Villalain, Carmen Inmaculada",41.5440295,2.4328426,08304
4147383044,Farmacia Sánchez Romero,36.853478,-6.0400942,41749
4147383045,Farmacia Sánchez Mingorance,36.8528778,-6.0422793,41749
4147383046,Farmacia García Muñoz,36.8520597,-6.0379313,41479
4150498094,"Farmàcia Ferrer San José, Albert",41.4046394,2.1658109,08025
4150499795,Farmàcia Joanic,41.4061054,2.1629359,08024
4150522694,"Farmàcia Bardera Juncosa, Pere",41.4050242,2.1641922,08025
4154396734,Ordesa,42.5182839,-0.3668644,22600
4156039335,Aguado Gil,40.3041135,-3.7377199,28904
4156112615,Arturo Babao Aloa,40.3060449,-3.7365023,28904
4159416292,Farmàcia Bailèn,41.401692,2.164486,08037
4163703197,Farmacia Encarnación Márquez Caba,36.9617989,-3.3593114,18413
4167603074,Farmacia Trevélez,36.9991348,-3.2645525,18417
4171791569,Pharmacy 4171791569,38.0098059,-3.3695254,23400
4171957697,Farmacia Tuñón Espinosa,38.0105685,-3.3718596,23400
4172983232,"Farmàcia Gimenez Chancho, Yolanda",41.4070882,2.1640378,08025
4173226263,Farmacia José M. Almagro Uceda,38.0110222,-3.3721735,23400
4174854129,La farmacia del Metro,40.3168993,-3.8750892,28935
4176736792,Farmacia Calypso,36.4901478,-4.7101384,29649
4178386606,Farmacia Casado Norato,40.4842661,-5.9945512,37660
4186910698,Farmàcia Lluís Cendra Colomer,42.1236257,3.1361057,17130
4193159404,"Ramirez Cordón, Juan Ramón",43.2523035,-2.8843175,48450
4193546824,Pharmacy 4193546824,43.2156028,-8.1881292,15388
4195593580,Araceli Mendiguchia,40.3209353,-3.7547039,28914
4197664357,Farmacia Mercedes Escalante,37.3387935,-6.13783,41110
4197664362,Farmacia Carrión Mota,37.3446848,-6.1381905,41110
4197664363,Farmacia González García,37.3401193,-6.1399286,41110
4197675696,Farmacia Eduardo Dato 41,37.3838759,-5.9772443,41018
4204800101,María del Carmen Segura Fernández,42.2899473,-7.8339429,32901
4209331391,Farmacia Travesía,37.5180768,-6.2691816,41870
4209331392,Farmacia Sánchez Martín,37.520427,-6.2684125,41870
4210791794,Farmacia Mesa Ortiz,37.3682769,-6.3297281,41820
4212564990,Farmacia Muñoz Zarza,37.4087739,-6.055933,41908
4212564991,Farmacia García Saldaña,37.4040013,-6.0618036,41908
4214147193,Farmacia Ángela Venegas,37.4639827,-5.3473427,41420
4214147194,Farmacia García Campos,37.4628549,-5.3459303,41420
4214147195,Farmacia Margarita Gonzalez,37.4643925,-5.3461842,41420
4217826593,Pharmacy 4217826593,43.2151342,-8.689664,15100
4217826694,Pharmacy 4217826694,43.2122393,-8.6884355,15100
4219092632,Farmacia Lancha Sánchez,37.626194,-6.1733333,41888
4219800993,Jesús Beltrami,37.8845422,-4.7800807,14008
4224069810,Farmacia Díaz Borrego,37.0998703,-4.9835812,41657
4226823592,Farmàcia Vilafortuny,41.0683384,1.09213,43850
4228661197,Farmacia García Amador,37.1076351,-4.9631517,41658
4229257490,Farmàcia Aïna Surroca Rebés,41.4309213,2.1607686,08031
4230073196,Farmacia Urdanoz,42.8974917,-1.6960694,31193
4230438273,Farmacia Gómez Reina,37.0755002,-5.098602,41650
4230812499,Farmacia Los Gallos,36.3960165,-6.1733593,11139
4231971091,Farmacia Noé,41.6144036,2.6613368,08370
